"","id","Ano","V4012_ajust","ocupacao","cluster","Trimestre","Trimestre_Ano","UF","UPA","Estrato","V1008","V4012","V1014","V1022","V1016","V2007","V2008","V20081","V20082","V2009","VD4001","VD4002","VD3004","V4039","VD4010","V4032","V4019","V2010","V2005","VD4016","V1028","pessoas_domicilio","VD4016_ajust","regiao","Persistente","Precarizado","Transitório","chefe_domicilio","ensino_superior","renda_media"
"5297","310233889_07_11_08_09_1994_Homem_3153022",2024,NA,"PFT","Precarizado",2,"2-2024","Minas Gerais",310233889,3153022,"07",NA,11,"Rural",3,"Homem","08","09",1994,29,"Pessoas fora da força de trabalho",NA,"Superior incompleto ou equivalente",NA,"Desocupado",NA,NA,"Branca","Filho(a) do responsável e do cônjuge",NA,281.01556863,3,NA,"Sudeste",0,1,0,"Não responsável pelo domicílio","Sem superior completo",1801.99498822947
"5298","310233889_11_11_30_06_1983_Homem_3153022",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310233889,3153022,"11","Conta própria",11,"Rural",3,"Homem","30","06",1983,40,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",32,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Branca","Cônjuge ou companheiro(a) de sexo diferente",800,323.84497057,4,834.06803240506,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",707.488176489515
"5299","310375836_13_11_03_03_1997_Mulher_3153022",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Minas Gerais",310375836,3153022,"13","Empregado do setor privado",11,"Rural",3,"Mulher","03","03",1997,27,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",44,"Educação, saúde humana e serviços sociais",NA,NA,"Branca","Cônjuge ou companheiro(a) de sexo diferente",1412,250.94207736,2,1472.13007719493,"Sudeste",0,0,1,"Não responsável pelo domicílio","Superior completo",1081.6296447956
"5300","310525598_08_11_20_12_1979_Homem_3153022",2024,"TCP","TCP","Transitório",2,"2-2024","Minas Gerais",310525598,3153022,"08","Conta própria",11,"Rural",3,"Homem","20","12",1979,44,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",50,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Parda","Cônjuge ou companheiro(a) de sexo diferente",1000,469.56195992,3,1042.58504050632,"Sudeste",0,0,1,"Não responsável pelo domicílio","Sem superior completo",1042.58504050632
"5301","310014533_01_11_03_03_1964_Homem_3153023",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Minas Gerais",310014533,3153023,"01","Empregado do setor privado",11,"Rural",3,"Homem","03","03",1964,60,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não",NA,"Parda","Pessoa responsável pelo domicílio",1600,77.42035818,1,1668.13606481012,"Sudeste",0,0,1,"Responsável pelo domicílio","Sem superior completo",785.165630954638
"5302","310014533_07_11_07_12_1992_Homem_3153023",2024,"ESPriv","ESPriv","Persistente",2,"2-2024","Minas Gerais",310014533,3153023,"07","Empregado do setor privado",11,"Rural",3,"Homem","07","12",1992,31,"Pessoas na força de trabalho","Pessoas ocupadas","Médio incompleto ou equivalente",48,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Sim",NA,"Branca","Pessoa responsável pelo domicílio",1000,113.68773221,2,1042.58504050632,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1544.67996516947
"5303","310381439_01_11_08_11_1961_Homem_3153023",2024,NA,"PFT","Precarizado",2,"2-2024","Minas Gerais",310381439,3153023,"01",NA,11,"Rural",3,"Homem","08","11",1961,62,"Pessoas fora da força de trabalho",NA,"Médio completo ou equivalente",NA,"Desocupado",NA,NA,"Branca","Pessoa responsável pelo domicílio",NA,98.09997918,3,NA,"Sudeste",0,1,0,"Responsável pelo domicílio","Sem superior completo",1485.85319933711
"5304","310381439_03_11_12_07_1989_Homem_3153023",2024,NA,"PFT","Precarizado",2,"2-2024","Minas Gerais",310381439,3153023,"03",NA,11,"Rural",3,"Homem","12","07",1989,34,"Pessoas fora da força de trabalho",NA,"Fundamental completo ou equivalente",NA,"Desocupado",NA,NA,"Branca","Filho(a) do responsável e do cônjuge",NA,111.26678855,4,NA,"Sudeste",0,1,0,"Não responsável pelo domicílio","Sem superior completo",811.2222335967
"5305","310381439_10_11_28_11_1996_Homem_3153023",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Minas Gerais",310381439,3153023,"10","Empregado do setor privado",11,"Rural",3,"Homem","28","11",1996,27,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",30,"Comércio, reparação de veículos automotores e motocicletas","Não",NA,"Preta","Filho(a) do responsável e do cônjuge",1800,109.81754167,4,1876.65307291138,"Sudeste",0,0,1,"Não responsável pelo domicílio","Sem superior completo",1069.32122874922
"5306","310240525_10_11_20_01_1964_Homem_3154011",2024,NA,"PFT","Precarizado",2,"2-2024","Minas Gerais",310240525,3154011,"10",NA,11,"Urbana",3,"Homem","20","01",1964,60,"Pessoas fora da força de trabalho",NA,"Fundamental incompleto ou equivalente",NA,"Desocupado",NA,NA,"Parda","Cônjuge ou companheiro(a) de sexo diferente",NA,525.77399227,2,NA,"Sudeste",0,1,0,"Não responsável pelo domicílio","Sem superior completo",407.226303450722
"5307","310266239_13_11_17_07_2001_Mulher_3154011",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Minas Gerais",310266239,3154011,"13","Trabalhador doméstico",11,"Urbana",3,"Mulher","17","07",2001,22,"Pessoas na força de trabalho","Pessoas ocupadas","Superior incompleto ou equivalente",15,"Serviços domésticos","Não",NA,"Parda","Filho(a) somente do responsável",300,789.54499663,2,312.775512151897,"Sudeste",0,0,1,"Não responsável pelo domicílio","Sem superior completo",314.954310513361
"5308","310558640_04_11_06_06_2000_Mulher_3154011",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310558640,3154011,"04","Conta própria",11,"Urbana",3,"Mulher","06","06",2000,23,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",45,"Outros Serviços","Não","Não","Parda","Filho(a) somente do responsável",700,638.30666894,4,729.809528354427,"Sudeste",1,0,0,"Não responsável pelo domicílio","Superior completo",702.947834746559
"5309","310250220_07_11_04_11_2005_Homem_3154012",2024,"TCP","TCP","Precarizado",2,"2-2024","Minas Gerais",310250220,3154012,"07","Conta própria",11,"Urbana",3,"Homem","04","11",2005,18,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental completo ou equivalente",15,"Alojamento e alimentação ","Não","Não","Parda","Filho(a) somente do responsável",90,1144.90168423,3,93.8326536455692,"Sudeste",0,1,0,"Não responsável pelo domicílio","Sem superior completo",93.8326536455692
"5310","310250220_10_11_24_08_1985_Homem_3154012",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310250220,3154012,"10","Conta própria",11,"Urbana",3,"Homem","24","08",1985,38,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Construção","Não","Não","Parda","Filho(a) somente do responsável",1200,1495.88956345,3,1251.10204860759,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",1407.08634606076
"5311","310417255_01_11_20_12_1975_Mulher_3154012",2024,NA,"PFT","Precarizado",2,"2-2024","Minas Gerais",310417255,3154012,"01",NA,11,"Urbana",3,"Mulher","20","12",1975,48,"Pessoas fora da força de trabalho",NA,"Fundamental incompleto ou equivalente",NA,"Desocupado",NA,NA,"Parda","Pessoa responsável pelo domicílio",NA,561.37099361,2,NA,"Sudeste",0,1,0,"Responsável pelo domicílio","Sem superior completo",2036.13151725361
"5312","310055108_09_11_24_04_1964_Homem_3154022",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Minas Gerais",310055108,3154022,"09","Empregado do setor privado",11,"Rural",3,"Homem","24","04",1964,60,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",30,"Outros Serviços","Não",NA,"Parda","Pessoa responsável pelo domicílio",1500,292.79084801,3,1563.87756075949,"Sudeste",0,0,1,"Responsável pelo domicílio","Sem superior completo",1140.23364966202
"5313","310261420_04_11_23_12_1973_Homem_3154022",2024,NA,"PFT","Precarizado",2,"2-2024","Minas Gerais",310261420,3154022,"04",NA,11,"Rural",3,"Homem","23","12",1973,50,"Pessoas fora da força de trabalho",NA,"Fundamental incompleto ou equivalente",NA,"Desocupado",NA,NA,"Branca","Pessoa responsável pelo domicílio",NA,2180.53348828,1,NA,"Sudeste",0,1,0,"Responsável pelo domicílio","Sem superior completo",1050.51464797067
"5314","310366415_05_11_22_05_1977_Homem_3154022",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310366415,3154022,"05","Conta própria",11,"Rural",3,"Homem","22","05",1977,46,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",21,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Parda","Pessoa responsável pelo domicílio",400,437.16632539,1,417.03401620253,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",736.090422120348
"5315","310005166_05_11_05_02_1986_Homem_3154023",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310005166,3154023,"05","Conta própria",11,"Rural",3,"Homem","05","02",1986,38,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental completo ou equivalente",20,"Comércio, reparação de veículos automotores e motocicletas","Não","Não","Parda","Pessoa responsável pelo domicílio",500,186.34614629,5,521.292520253162,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1237.68646133464
"5316","310005166_05_11_30_08_2008_Homem_3154023",2024,NA,"PFT","Precarizado",2,"2-2024","Minas Gerais",310005166,3154023,"05",NA,11,"Rural",3,"Homem","30","08",2008,15,"Pessoas fora da força de trabalho",NA,"Fundamental completo ou equivalente",NA,"Desocupado",NA,NA,"Parda","Filho(a) do responsável e do cônjuge",NA,186.34614629,5,NA,"Sudeste",0,1,0,"Não responsável pelo domicílio","Sem superior completo",203.613151725361
"5317","310005166_07_11_21_04_1982_Homem_3154023",2024,NA,"PFT","Precarizado",2,"2-2024","Minas Gerais",310005166,3154023,"07",NA,11,"Rural",3,"Homem","21","04",1982,42,"Pessoas fora da força de trabalho",NA,"Fundamental incompleto ou equivalente",NA,"Desocupado",NA,NA,"Parda","Filho(a) do responsável e do cônjuge",NA,199.5021903,3,NA,"Sudeste",0,1,0,"Não responsável pelo domicílio","Sem superior completo",185.735283522943
"5318","310005166_07_11_20_12_1986_Homem_3154023",2024,NA,"PFT","Precarizado",2,"2-2024","Minas Gerais",310005166,3154023,"07",NA,11,"Rural",3,"Homem","20","12",1986,37,"Pessoas fora da força de trabalho",NA,"Fundamental incompleto ou equivalente",NA,"Desocupado",NA,NA,"Parda","Filho(a) do responsável e do cônjuge",NA,199.5021903,3,NA,"Sudeste",0,1,0,"Não responsável pelo domicílio","Sem superior completo",633.682464159271
"5319","310077591_08_11_14_10_1980_Homem_3154023",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Minas Gerais",310077591,3154023,"08","Empregado do setor privado",11,"Rural",3,"Homem","14","10",1980,43,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Construção","Não",NA,"Branca","Filho(a) somente do responsável",1200,191.81351446,2,1251.10204860759,"Sudeste",0,0,1,"Não responsável pelo domicílio","Sem superior completo",2223.89372971607
"5320","310123919_01_11_17_09_1960_Homem_3154023",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310123919,3154023,"01","Conta própria",11,"Rural",3,"Homem","17","09",1960,63,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",56,"Alojamento e alimentação ","Não","Não","Parda","Pessoa responsável pelo domicílio",400,99.80814429,1,417.03401620253,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",396.8598825337
"5321","310123919_06_11_27_05_1960_Homem_3154023",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310123919,3154023,"06","Conta própria",11,"Rural",3,"Homem","27","05",1960,63,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Preta","Filho(a) somente do responsável",800,91.51766043,4,834.06803240506,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",739.785811323265
"5322","310123919_11_11_01_01_1981_Homem_3154023",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310123919,3154023,"11","Conta própria",11,"Rural",3,"Homem","01","01",1981,43,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",48,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Parda","Filho(a) somente do responsável",1500,104.34408375,3,1563.87756075949,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",999.25030681184
"5323","310277269_06_11_12_08_1996_Homem_3155011",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Minas Gerais",310277269,3155011,"06","Empregado do setor privado",11,"Urbana",3,"Homem","12","08",1996,27,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental completo ou equivalente",40,"Construção","Não",NA,"Preta","Filho(a) somente do responsável",1412,853.36535003,4,1472.13007719493,"Sudeste",0,0,1,"Não responsável pelo domicílio","Sem superior completo",1456.99011296886
"5324","310277269_14_11_06_10_1961_Mulher_3155011",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310277269,3155011,"14","Conta própria",11,"Urbana",3,"Mulher","06","10",1961,62,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",10,"Comércio, reparação de veículos automotores e motocicletas","Não","Não","Preta","Cônjuge ou companheiro(a) de sexo diferente",400,812.09035731,4,417.03401620253,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",419.487814600752
"5325","310301468_05_11_21_11_1994_Mulher_3155011",2024,NA,"PFT","Precarizado",2,"2-2024","Minas Gerais",310301468,3155011,"05",NA,11,"Urbana",3,"Mulher","21","11",1994,29,"Pessoas fora da força de trabalho",NA,"Fundamental incompleto ou equivalente",NA,"Desocupado",NA,NA,"Parda","Pessoa responsável pelo domicílio",NA,955.65908829,4,NA,"Sudeste",0,1,0,"Responsável pelo domicílio","Sem superior completo",169.255174245323
"5326","310203562_06_11_17_07_1966_Homem_3155012",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310203562,3155012,"06","Conta própria",11,"Urbana",3,"Homem","17","07",1966,57,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",50,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Branca","Cônjuge ou companheiro(a) de sexo diferente",2100,1369.59651895,3,2189.42858506328,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",2246.11074540612
"5327","310561019_10_11_30_04_1967_Homem_3155012",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310561019,3155012,"10","Conta própria",11,"Urbana",3,"Homem","30","04",1967,57,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",44,"Transporte, armazenagem e correio ","Não","Não","Parda","Pessoa responsável pelo domicílio",2000,1087.32212647,2,2085.17008101265,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1506.21092470515
"5328","310225631_05_11_14_03_1987_Homem_3155021",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Minas Gerais",310225631,3155021,"05","Empregado do setor privado",11,"Rural",3,"Homem","14","03",1987,37,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental completo ou equivalente",50,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não",NA,"Branca","Cônjuge ou companheiro(a) de sexo diferente",1800,162.69883774,4,1876.65307291138,"Sudeste",0,0,1,"Não responsável pelo domicílio","Sem superior completo",2164.33083436234
"5329","310225631_07_11_20_04_1979_Homem_3155021",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310225631,3155021,"07","Conta própria",11,"Rural",3,"Homem","20","04",1979,45,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",50,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Parda","Pessoa responsável pelo domicílio",1160,138.56078425,4,1209.39864698734,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1265.7937705025
"5330","310225631_09_11_26_06_1972_Homem_3155021",2024,"TCP","TCP","Precarizado",2,"2-2024","Minas Gerais",310225631,3155021,"09","Conta própria",11,"Rural",3,"Homem","26","06",1972,51,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental completo ou equivalente",40,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Parda","Filho(a) do responsável e do cônjuge",1000,120.17475368,4,1042.58504050632,"Sudeste",0,1,0,"Não responsável pelo domicílio","Sem superior completo",1049.79892660458
"5331","310015292_01_11_02_07_1977_Homem_3155022",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310015292,3155022,"01","Conta própria",11,"Rural",3,"Homem","02","07",1977,46,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",50,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Parda","Pessoa responsável pelo domicílio",2500,234.73799787,3,2606.46260126581,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",2145.19527972466
"5332","310101874_06_11_18_07_1972_Homem_3155023",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310101874,3155023,"06","Conta própria",11,"Rural",3,"Homem","18","07",1972,51,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",30,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Branca","Pessoa responsável pelo domicílio",1412,88.50784673,2,1472.13007719493,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1492.60048447085
"5333","310101874_08_11_02_11_1974_Homem_3155023",2024,NA,"PFT","Precarizado",2,"2-2024","Minas Gerais",310101874,3155023,"08",NA,11,"Rural",3,"Homem","02","11",1974,49,"Pessoas fora da força de trabalho",NA,"Fundamental incompleto ou equivalente",NA,"Desocupado",NA,NA,"Branca","Pessoa responsável pelo domicílio",NA,110.16061792,3,NA,"Sudeste",0,1,0,"Responsável pelo domicílio","Sem superior completo",2036.13151725361
"5334","310101874_13_11_21_09_1974_Homem_3155023",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310101874,3155023,"13","Conta própria",11,"Rural",3,"Homem","21","09",1974,49,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",44,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Não","Não","Parda","Filho(a) somente do responsável",700,106.50175197,2,729.809528354427,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",705.585730805214
"5335","310189670_07_11_20_02_1976_Homem_3155023",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Minas Gerais",310189670,3155023,"07","Empregado do setor privado",11,"Rural",3,"Homem","20","02",1976,48,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Construção","Não",NA,"Branca","Pessoa responsável pelo domicílio",2000,46.50720584,1,2085.17008101265,"Sudeste",0,0,1,"Responsável pelo domicílio","Sem superior completo",1018.06575862681
"5336","310189670_12_11_12_03_1966_Homem_3155023",2024,"TCP","TCP","Precarizado",2,"2-2024","Minas Gerais",310189670,3155023,"12","Conta própria",11,"Rural",3,"Homem","12","03",1966,58,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",24,"Construção","Sim","Sim","Parda","Pessoa responsável pelo domicílio",1000,45.04026871,4,1042.58504050632,"Sudeste",0,1,0,"Responsável pelo domicílio","Sem superior completo",1314.05212978029
"5337","310289162_13_11_17_10_1970_Homem_3156011",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310289162,3156011,"13","Conta própria",11,"Urbana",3,"Homem","17","10",1970,53,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",20,"Construção","Não","Não","Parda","Pessoa responsável pelo domicílio",1500,913.55184924,4,1563.87756075949,"Sudeste",1,0,0,"Responsável pelo domicílio","Superior completo",2090.0104489601
"5338","310383109_01_11_25_08_1984_Homem_3156011",2024,"TCP","TCP","Transitório",2,"2-2024","Minas Gerais",310383109,3156011,"01","Conta própria",11,"Urbana",3,"Homem","25","08",1984,39,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental completo ou equivalente",40,"Indústria geral","Sim","Sim","Preta","Pessoa responsável pelo domicílio",4000,1208.56460846,3,4170.3401620253,"Sudeste",0,0,1,"Responsável pelo domicílio","Sem superior completo",3599.45158372649
"5339","310383109_07_11_10_03_1979_Homem_3156011",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310383109,3156011,"07","Conta própria",11,"Urbana",3,"Homem","10","03",1979,45,"Pessoas na força de trabalho","Pessoas ocupadas","Médio incompleto ou equivalente",50,"Construção","Sim","Sim","Parda","Pessoa responsável pelo domicílio",3000,1075.15385712,3,3127.75512151897,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",3865.43206675579
"5340","310401930_05_11_10_07_1986_Mulher_3156011",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310401930,3156011,"05","Conta própria",11,"Urbana",3,"Mulher","10","07",1986,37,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",40,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas","Não","Sim","Branca","Cônjuge ou companheiro(a) de sexo diferente",3200,657.27538186,4,3336.27212962024,"Sudeste",1,0,0,"Não responsável pelo domicílio","Superior completo",2725.51800406435
"5341","310015680_06_11_23_12_1991_Mulher_3156012",2024,"ESPriv","ESPriv","Precarizado",2,"2-2024","Minas Gerais",310015680,3156012,"06","Trabalhador doméstico",11,"Urbana",3,"Mulher","23","12",1991,32,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",8,"Serviços domésticos","Não",NA,"Branca","Cônjuge ou companheiro(a) de sexo diferente",400,958.52562362,3,417.03401620253,"Sudeste",0,1,0,"Não responsável pelo domicílio","Sem superior completo",407.226303450722
"5342","310559296_14_11_15_08_1972_Homem_3156012",2024,"TCP","TCP","Transitório",2,"2-2024","Minas Gerais",310559296,3156012,"14","Conta própria",11,"Urbana",3,"Homem","15","08",1972,51,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",50,"Transporte, armazenagem e correio ","Não","Não","Branca","Pessoa responsável pelo domicílio",1412,766.77243502,3,1472.13007719493,"Sudeste",0,0,1,"Responsável pelo domicílio","Sem superior completo",1053.16888240832
"5343","310107540_01_11_25_11_1982_Mulher_3156022",2024,NA,"PFT","Precarizado",2,"2-2024","Minas Gerais",310107540,3156022,"01",NA,11,"Rural",3,"Mulher","25","11",1982,41,"Pessoas fora da força de trabalho",NA,"Médio completo ou equivalente",NA,"Desocupado",NA,NA,"Branca","Filho(a) do responsável e do cônjuge",NA,113.58500886,3,NA,"Sudeste",0,1,0,"Não responsável pelo domicílio","Sem superior completo",491.328766786348
"5344","310382574_04_11_05_12_1965_Homem_3156022",2024,"TCP","TCP","Persistente",2,"2-2024","Minas Gerais",310382574,3156022,"04","Conta própria",11,"Rural",3,"Homem","05","12",1965,58,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",52,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Sim","Não","Parda","Cônjuge ou companheiro(a) de sexo diferente",3000,109.1745793,4,3127.75512151897,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",2186.46003215288
"5345","320058341_14_11_04_01_1991_Mulher_3210011",2024,NA,"PFT","Precarizado",2,"2-2024","Espírito Santo",320058341,3210011,"14",NA,11,"Urbana",3,"Mulher","04","01",1991,33,"Pessoas na força de trabalho","Pessoas desocupadas","Médio incompleto ou equivalente",NA,"Desocupado",NA,NA,"Parda","Cônjuge ou companheiro(a) de sexo diferente",NA,201.21824527,3,NA,"Sudeste",0,1,0,"Não responsável pelo domicílio","Sem superior completo",1427.24908116657
"5346","320058590_07_11_14_02_1997_Mulher_3210011",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320058590,3210011,"07","Conta própria",11,"Urbana",3,"Mulher","14","02",1997,27,"Pessoas na força de trabalho","Pessoas ocupadas","Superior completo",35,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas","Sim","Não","Branca","Pessoa responsável pelo domicílio",2000,169.8591172,1,2077.31048153076,"Sudeste",1,0,0,"Responsável pelo domicílio","Superior completo",2765.00605614638
"5347","320077478_07_11_21_04_1965_Mulher_3210011",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320077478,3210011,"07","Conta própria",11,"Urbana",3,"Mulher","21","04",1965,58,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",48,"Alojamento e alimentação ","Não","Não","Parda","Pessoa responsável pelo domicílio",2500,127.77983234,2,2596.63810191345,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",2060.29932826318
"5348","320009510_08_11_25_06_1974_Mulher_3210012",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320009510,3210012,"08","Conta própria",11,"Urbana",3,"Mulher","25","06",1974,49,"Pessoas na força de trabalho","Pessoas ocupadas","Médio incompleto ou equivalente",50,"Outros Serviços","Sim","Não","Branca","Pessoa responsável pelo domicílio",1200,355.93984779,2,1246.38628891846,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",1903.15534686735
"5349","320071099_11_11_26_10_1960_Homem_3220011",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320071099,3220011,"11","Conta própria",11,"Urbana",3,"Homem","26","10",1960,63,"Pessoas na força de trabalho","Pessoas ocupadas","Fundamental incompleto ou equivalente",40,"Construção","Não","Não","Parda","Cônjuge ou companheiro(a) de sexo diferente",1500,441.80245662,4,1557.98286114807,"Sudeste",1,0,0,"Não responsável pelo domicílio","Sem superior completo",1095.97039341273
"5350","320097516_12_11_15_02_1976_Homem_3220011",2024,"TCP","TCP","Persistente",2,"2-2024","Espírito Santo",320097516,3220011,"12","Conta própria",11,"Urbana",3,"Homem","15","02",1976,48,"Pessoas na força de trabalho","Pessoas ocupadas","Superior incompleto ou equivalente",25,"Transporte, armazenagem e correio ","Sim","Não","Parda","Pessoa responsável pelo domicílio",2800,98.98589253,1,2908.23467414306,"Sudeste",1,0,0,"Responsável pelo domicílio","Sem superior completo",2633.13097605975
"5351","320001296_02_11_15_07_1986_Mulher_3220012",2024,"ESPriv","ESPriv","Transitório",2,"2-2024","Espírito Santo",320001296,3220012,"02","Empregado do setor privado",11,"Urbana",3,"Mulher","15","07",1986,37,"Pessoas na força de trabalho","Pessoas ocupadas","Médio completo ou equivalente",44,"Transporte, armazenagem e correio ","Não",NA,"Parda","Cônjuge ou companheiro(a) de sexo diferente",1800,373.54650594,4,1869.57943337768,"Sudeste",0,0,1,"Não responsável pelo domicílio","Sem superior completo",1547.32634776523
"5352","320001296_03_11_18_11_1983_Mulher_3220012",2024,NA,"PFT","Precarizado",2,"2-2024","Espírito Santo",320001296,3220012,"03",NA,11,"Urbana",3,"Mulher","18","11",1983,40,"Pessoas fora da força de trabalho",NA,"Fundamental completo ou equivalente",NA,"Desocupado",NA,NA,"Parda","Cônjuge ou companheiro(a) de sexo diferente",NA,295.38690321,4,NA,"Sudeste",0,1,0,"Não responsável pelo domicílio","Sem superior completo",744.910760930792
